cnpj;ano;num_parceria;nm_orgao_entidade_parceira;nm_posicao_estrutura_adm;tp_ente_federado;tp_fonte_recursos;tp_instrumento_parceria;dt_publicacao;vl_recursos_previstos;vl_recursos_repassados;num_beneficiarios;dt_inicio_atividades;dt_fim_atividades;tx_objetivo_parceria
58.207.572/0001-26;2011;101058;Prefeitura Municipal de Cubatão;Órgão Público do Poder Executivo;Municipal;Municipal;Contrato Administrativo;31/05/2011;3.463.233,43;3.463.233,43;123276;31/05/2011;27/11/2011;Contrato emegencial para execução do Programa Saúde da Família de Cubatão.
58.236.456/0001-35;2011;101126;FNAS;Órgão Público do Poder Legislativo;Federal;Federal;Convênio;-;135.000,00;95.680,30;-;01/01/2011;31/12/2011;CONVÊNIO DESTINADO PARA RECURSOS HUMANOS
58.236.456/0001-35;2011;101126;FEAS;Órgão Público do Poder Legislativo;Estadual;Estadual;Convênio;-;135.000,00;42.697,50;-;01/01/2011;31/12/2011;CONVÊNIO DESTINADO A RECURSOS HUMANOS
58.236.456/0001-35;2011;101126;FMAS;Órgão Público do Poder Legislativo;Municipal;Municipal;Convênio;-;135.000,00;524.851,90;-;01/01/2011;31/12/2011;CONVÊNIO DESTINADO PARA RECURSOS HUMANOS E ALIMENTAÇÃO
58.218.215/0001-63;2011;101299;PREFEITURA MUNICIPAL DE SANTOS;Ministério Público;Municipal;Municipal;Convênio;02/01/2011;108.000,00;108.000,00;20;02/01/2011;01/01/2012;"Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços sócio assitenciais, cimpreendido nas áres de Prestação Social, voltado ao cumprimento do plano de trabalho da Entidades, consoante os objetivos da Assitência Social , dentro dos princípios e diretrizes da Lei Federal nº 8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Naciona de Assistência Social - Sistema Único de Assistencia Social, de acordo com o cronograma físico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal de Assistência Social, compreendendo a receita proviniente de : Recursos Federal Valor de R$ 76.350,00; Estadual Valor de R$ 16.380,0;Co-Financiamento R$ 15.270,0."
58.218.215/0001-63;2011;101299;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;02/01/2011;932.291,36;932.291,36;488;02/01/2011;01/01/2012;Tem pos objetivo o estabelecimento de uma parceria entre o Município, por intermédio da Secretaria  Municipal de Eduacação, e a Entidade, para atendimento gratuíto em Crech, Pré Escola e Educação Integrada, visando ao desenvolvimento sócio-educativo das crianças eaolecentes residentes no Município de Santos/SP.
58.222.910/0001-07;2011;101906;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;22/12/2006;814.354,08;814.354,08;363;01/01/2011;31/12/2011;Pagamento de salários, encargos da equipe de profissionais e alimentação para as crianças.
58.222.910/0001-07;2011;101906;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Subvenção;06/07/2001;36.000,00;36.000,00;-;01/01/2011;31/12/2011;Destiná-se à manutenção das atividades da entidade.
58.222.910/0001-07;2011;101906;FEMEPE - Ind e Com de Pescados S/A;Sociedade de Economia Mista;-;-;Termo de Parceria;01/10/2010;1.350,00;1.350,00;3;01/10/2010;31/03/2011;Contribuição para manutenção da entidade nos serviços de berçario.
46.170.494/0001-53;2011;102207;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;subvenção;22/12/2011;330.229,85;498.048,97;36;01/02/2011;13/12/2011;Temos convênio através da Secretaria de Educação e da Secretaria de saúde de Santos.
58.224.692/0001-31;2011;102410;PREFEITURA MUNICIPAL DE SANTOS;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;19/02/2011;735.287,28;737.287,28;257;03/01/2011;31/12/2011;Proporcionar à criança condições para um desenvolvimentodo seu potencial fisico, afetivo, espiritual, social e educacional.
68.018.050/0001-30;2011;103555;PREFEITURA MUNICIPAL DE SANTOS;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;1.029.181,28;1.029.181,28;140;02/01/2011;31/12/2011;SEDUC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO E GRATUITO, DURANTE O EXERCÍCIO DE 2011, ÀS CRIANÇAS, ADOLESCENTES E/OU ADULTOS, RESIDENTES NO MUNÍCIPIO DE SANTOS, PORTADORES DE NECESSIDADES ESPECIAIS, VISANDO O DESENVOLVIMENTO DE SUAS CAPACIDADES FÍSICAS, SENSORIAIS E MENTAIS.
68.018.050/0001-30;2011;103555;PREFEITURA MUNCIPAL DE SANTOS;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;192.960,00;192.960,00;140;02/01/2011;31/12/2011;PRESTAÇÃO DE ATENDIMENTO DE FORMA INTEGRAL À CRIANÇAS, ADOLESCENTES E ADULTOS DEFICIENTES MENTAIS COM DISTÚRBIOS DE COMPORTAMENTO, PORTADORAS DE PARALISIA CEREBRAL, SÍNDROME DE WEST, SÍNDROME DE PADDER WILLI, SÍNDROME DE DISTROFIA MIOTÔNICA DE STERNET, PSEUDO AUTISMO INFANTIL E DISTÚRBIO ASSOCIADO À DISTÚRBIO CEREBRAL, DURANTE TODO O EXERCÍDIO DE 2011.
62.292.420/0001-46;2011;104019;PREFEITURA DO MUNICÍPIO DE SANTOS/SP;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;289.990,01;289.990,01;60;01/01/2011;31/12/2011;EDUCAÇÃO INFANTIL PARA CRIANÇAS DE 2 A 6 ANOS DE IDADE
62.292.420/0001-46;2011;104019;PREFEITURA MUNICIPAL DE SÃO VICENTE/SP;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;96.252,05;96.252,05;50;01/01/2011;31/12/2011;EDUCAÇÃO INFANTIL PARA CRIANÇAS DE 2 A 6 ANOS DE IDADE
62.292.420/0001-46;2011;104019;GOVERNO DO ESTADO DE SÃO PAULO;Órgão Público do Poder Executivo;Estadual;Estadual;CRÉDITOS DO PROGRAMA NF PAULISTA;-;263,34;263,34;60;01/01/2011;31/12/2011;CRÉDITOS DO PROGRAMA NF PAULISTA
55.674.782/0001-36;2011;104181;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;589.851,28;589.851,28;51;01/01/2011;31/12/2011;Atendimento mensal de cinquenta e um portadores da Síndrome de Kanner (Autismo), nas áreas de pedagogia, educação física, fonoaudiologia, psicologia e serviço social.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;02/01/2011;782.301,52;782.301,52;550;31/12/2010;30/12/2011;O presente Convênio tem por objetivo o estabelecimento de uma parceria entre o Município, por intermédio da Secretaria Municipal de Educação, e a Entidade, para o atendimento gratuito em Creche, Pré-Escola e Educação Integral, visando o desenvolvimento socio-educativo das crianças e adolescentes residentes no Município de Santos.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;02/01/2011;63.000,00;63.000,00;70;02/01/2011;02/01/2012;Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços sócio assistenciais, compreendidos nas áreas da Proteção Social, cumprindo o plano de trabalho da Entidade, consoante com os objetivos da Assistência Social, dentro dos princípios e diretrizes da Lei Federal nº 8.742 de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Nacional da Assistência Social - Sistema Único de Assistência Social, e seu cronograma fisico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal da Assitência Social.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;03/01/2010;100.080,00;8.340,00;175;03/01/2010;03/01/2011;Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços socioassistenciais, compreendidos nas áreas da Proteção Social, cumprindo o plano de trabalho da Entidade, consoante os objetivos da Assistência Social, dentro dos princípios e diretrizes da Lei Federal nº 8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Nacional da Assistência Social - Sistema Único de Assistência Social, e seu cronograma fisico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal de Assistência Social.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;02/01/2011;127.080,00;116.490,00;335;02/01/2011;02/01/2012;Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços sócio assistenciais, compreendido nas áreas de Proteção Social, voltado ao cumprimento do plano de trabalho da Entidade, consoante os objetivos da Assistência Social, dentro dos princípios e diretrizes da Lei Federal nº 8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Nacional da Assistência Social - Sistema Único de Assistência Social, de acordo com o cronograma físico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal da Assistência Social.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;03/01/2010;63.000,00;5.250,00;70;03/01/2010;03/01/2011;Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços socioassistenciais, compreendidos nas áreas da Proteção Social, visando ao cumprimento do plano de trabalho da Entidade, consoante os objetivos da Assistência Social dentro dos princípios e diretrizes da Lei Federal  n.8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Nacional da Assistência Social - Sistema Único de Assistência Social, de acordo com o cronograma fisico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal da Assistência Social.
58.247.503/0001-46;2011;104292;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;08/02/2011;210.413,00;210.413,00;444;08/02/2011;08/02/2012;"Constitui objeto deste Convênio a execução do ""Projeto Proteção & Educação"" e seu respectivo plano de trabalho e cronograma fisico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal dos Direitos da Criança e do Adolescente, conforme autorização contida no parágrafo único do artigo 12 da Lei nº 736, de 10 de junho de 1991, com a redação dada pela Lei nº 2237 de 31 de maio de 2004."
58.253.667/0001-86;2011;104449;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;05/10/2011;875.297,00;875.297,00;171;-;-;Tem por finalidade oferecer aos adolescentes, a oportunidade de exercer atividade laborativa para o desenvolvimento de sua formação pessoal, profissional e social bem como facilitar a sua iserção no mercado de trabalho formal.
58.253.667/0001-86;2011;104449;Secretaria de Desenvolvimento Social do Estado de São Paulo;Órgão Público do Poder Executivo;Estadual;Estadual;Verba Parlamentaar;07/12/2011;29.488,05;23.163,75;1135;07/12/2011;31/01/2012;Recursos financeiros para aquisiçao de Equipamento e Material permanente.
58.253.667/0001-86;2011;104449;Secretaria de Desenvolvimento Social do Estado de São Paulo;Órgão Público do Poder Executivo;Estadual;Estadual;Verba Parlamentar;12/11/2010;30.000,00;30.000,00;1135;18/01/2011;28/02/2011;Recursos financeiros para aquisiçao de Equipamento e Material permanente. Valor este recebido em 18/01/2011.
71.550.222/0001-26;2011;105044;Secretaria de Educação;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;10/01/2011;1.067.584,05;970.530,96;280;01/01/2012;28/12/2012;atendimento em creche
71.550.222/0001-26;2011;105044;Secretaria de Ação Social;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;10/01/2011;72.000,00;72.000,00;60;01/01/2012;20/12/2012;Pagamento para aquisição de materiais pedagógicos ,para desenvolvimento das oficinas e pagamento de oficineiros.
62.292.073/0001-51;2011;105358;Secretaria do Centro de Referência em Aids - SECRAIDS - Santos/SP;Órgão Público do Poder Executivo;-;-;Termo de Cooperação Técnica;-;,00;,00;1040;01/09/2008;01/09/2008;Cooperar para o bem estar, saúde, e manutenção das famílias dos portadores do Hiv/Aids, doando principalmente cestas básicas e, quando necessário, medicamentos.
62.292.073/0001-51;2011;105358;SENIC - Seção do Núcleo Integrado de Atendimento à Criança - Santos/SP;Órgão Público do Poder Executivo;-;-;Termo de Cooperação Técnica;-;,00;,00;100;10/04/2012;10/04/2012;Mesmo cuidado dirigido ao CRAIDS, só que neste órgão auxiliamos crianças e grávidas.
62.292.073/0001-51;2011;105358;Seção Casa de Apoio ao Portador do HIV;Órgão Público do Poder Executivo;-;-;Termo de Cooperação Técnica;-;,00;,00;16;10/04/2012;10/04/2012;Auxiliar no andamento dos trabalhos dos funcionários do órgão público e suas instalações, proporcionando uma melhor qualidade de vida aos portadores do HIV que residem temporariamemente na casa, que de tempos em tempos recebe novos moradores.
52.246.451/0001-07;2011;105595;Secretaria Municipal da Assistência Social;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;21/09/2010;196.000,00;145.268,84;20;21/01/2010;20/12/2010;Este convênio tem por objeto o estabelecimento de parceria para a manutenção de serviço de antendimento a idosos em regime de abrigo.
58.219.551/0001-20;2011;105695;PREFEITURA MUNICIPAL DE SANTOS;Ministério Público;Municipal;Municipal;Convênio;18/12/2007;317.292,11;317.292,11;30;01/01/2011;31/12/2011;Atendimento ás necessidades dos idosos
58.230.293/0001-83;2011;105762;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;615.425,78;615.425,78;75;02/01/2012;31/12/2012;A parceria tem por objetivo o atendimento educacional especializado e gratuito às crianças, adolescentes e/ou adultos residentes no município de Santos/SP, portadores de necessidades educativas especiais, visando o desenvolvimento de suas capacidades físicas, sensoriais e mentais.
58.230.293/0001-83;2011;105762;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;05/08/2010;113.312,64;113.312,64;75;31/08/2011;01/08/2012;A parceria tem como objetivo estabelecer ações conjuntas voltadas ao atendimento técnico profissional das pessoas portadoras de necessidades especiais, residentes no município de Santos/SP.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;19/12/2008;295.800,00;295.800,00;-;19/12/2008;30/06/2012;Destinados a custeio de cursos de capacitação profissional - Desenvolvimento de servidores do SUS.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;26/02/2011;700.000,02;700.000,02;-;01/03/2011;31/12/2011;Recursos destinados ao Programa Pró-Santa Casa 2.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;01/02/2009;300.000,00;300.000,00;-;01/02/2009;30/06/2012;Atender despesas de custeio para reforma da UTI Neonatal.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;22/09/2011;700.000,02;583.333,35;-;29/09/2011;31/12/2011;Resurso destinados ao Programa Pró-Santa Casa.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;27/09/2011;500.000,00;500.000,00;-;01/12/2011;30/06/2012;Recursos destinados à aquisição de equipamento de Medicina Nuclear.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;25/05/2010;3.000.000,00;3.000.000,00;-;16/06/2010;30/06/2012;Custeio destinado para aquisição e instalação de Acelerador Linear.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;02/11/2011;83.200,00;83.200,00;-;08/12/2011;30/06/2012;Custeio destinado a projetos de educação permanente.
58.198.524/0001-19;2011;106322;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;03/06/2010;188.345,00;188.345,00;-;28/06/2010;30/06/2012;Custeio destinado a projetos de capacitação voltados para educação permanente.
58.263.898/0001-70;2011;107304;Secretária Municipal de Assitência Social;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;60.000,00;55.000,00;11;02/01/2011;31/12/2011;Compra de alimentação, material de higiene e limpeza e pagamento de funcionário que atuam diretamente com os moradores
58.263.898/0001-70;2011;107304;Secretaria Municipal de Assistência Social do Guarujá;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;03/09/2011;15.600,00;3.900,00;1;03/09/2011;03/09/2012;Pagamento do funcionário de Fisioterapia e Auxiliar de Enfermagem que atuam diretamente com os moradores
